"TimeStamp","MacAddress","Eeprom","StreamNumber","Data","StartTime","EndTime","diffTime","siteID"
2020-02-04 18:00:38,"00:1c:94:04:1d:a8","00:1c:94:04:1d:a8",0,1.14118749172665e-11,2020-02-04 11:00:38,2020-02-04 11:00:41,2.27966094017029,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:16:ec","28730",0,-5.17449998855591,2020-02-04 11:00:38,2020-02-04 11:00:41,2.18391823768616,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:13:97","28719",9,3.53407472702719e-42,2020-02-04 11:00:38,2020-02-04 11:00:41,2.17077207565308,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:1e:2d","7c:e0:44:00:1e:2d",24,0,2020-02-04 11:00:38,2020-02-04 11:00:41,2.16840624809265,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:22:ed","7c:e0:44:00:22:ed",8,24.2542915344238,2020-02-04 11:00:38,2020-02-04 11:00:41,2.16838812828064,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:1f:f7","7c:e0:44:00:1f:f7",8,24.2855834960938,2020-02-04 11:00:38,2020-02-04 11:00:41,2.1528685092926,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:1b:fd","7c:e0:44:00:1b:fd",24,0,2020-02-04 11:00:38,2020-02-04 11:00:41,2.15131831169128,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:20:a3","44086",0,82.0999984741211,2020-02-04 11:00:38,2020-02-04 11:00:41,2.17874550819397,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:10:93","7c:e0:44:00:10:93",8,0.103696376085281,2020-02-04 11:00:38,2020-02-04 11:00:41,2.14295697212219,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:1c:0f","7c:e0:44:00:1c:0f",24,0,2020-02-04 11:00:38,2020-02-04 11:00:41,2.1235716342926,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:1b:dd","7c:e0:44:00:1b:dd",8,24.1705093383789,2020-02-04 11:00:38,2020-02-04 11:00:41,2.12178707122803,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:1e:0d","7c:e0:44:00:1e:0d",8,12.0927686691284,2020-02-04 11:00:38,2020-02-04 11:00:41,2.11498069763184,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:1d:5d","7c:e0:44:00:1d:5d",24,0,2020-02-04 11:00:38,2020-02-04 11:00:41,2.11433625221252,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:16:ba","7c:e0:44:00:16:ba",24,0,2020-02-04 11:00:38,2020-02-04 11:00:41,2.10481572151184,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:1f:17","7c:e0:44:00:1f:17",8,12.1844167709351,2020-02-04 11:00:38,2020-02-04 11:00:41,2.08004355430603,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:1d:4e","7c:e0:44:00:1d:4e",8,24.2603015899658,2020-02-04 11:00:38,2020-02-04 11:00:41,2.07561683654785,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:1e:05","7c:e0:44:00:1e:05",24,0,2020-02-04 11:00:38,2020-02-04 11:00:41,2.04975938796997,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:20:a3","7c:e0:44:00:20:a3",8,24.0831489562988,2020-02-04 11:00:38,2020-02-04 11:00:41,2.04773163795471,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:17:07","7c:e0:44:00:17:07",24,0,2020-02-04 11:00:38,2020-02-04 11:00:41,2.04045844078064,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:20:25","10512",4,110.47038269043,2020-02-04 11:00:38,2020-02-04 11:00:41,2.06239366531372,"JERC"
2020-02-04 18:00:38,"7c:e0:44:00:1c:c3","7c:e0:44:00:1c:c3",8,24.1304588317871,2020-02-04 11:00:38,2020-02-04 11:00:41,2.03235745429993,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:19:f2","38076",1,3899.99682617188,2020-02-04 11:00:38,2020-02-04 11:00:41,2.02961730957031,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:01:56","7c:e0:44:00:01:56",24,0,2020-02-04 11:00:38,2020-02-04 11:00:41,2.02763295173645,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:19:66","42193",0,330.001403808594,2020-02-04 11:00:38,2020-02-04 11:00:41,2.02962493896484,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:10:97","42190",0,690.000366210938,2020-02-04 11:00:38,2020-02-04 11:00:41,2.02962112426758,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1c:5e","26834",15,4.2626953125,2020-02-04 11:00:38,2020-02-04 11:00:41,2.02398490905762,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:16:61","34697",1,3974.99462890625,2020-02-04 11:00:38,2020-02-04 11:00:41,2.02464056015015,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1b:d4","42287",1,4139.99462890625,2020-02-04 11:00:38,2020-02-04 11:00:41,2.02464127540588,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1a:13","47420",1,3989.9912109375,2020-02-04 11:00:38,2020-02-04 11:00:41,2.02464127540588,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:10:37","7c:e0:44:00:10:37",8,24.1235218048096,2020-02-04 11:00:38,2020-02-04 11:00:41,2.01933288574219,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1b:20","32692",15,3.72314453125,2020-02-04 11:00:38,2020-02-04 11:00:41,2.01293683052063,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1b:41","26138",15,3.828125,2020-02-04 11:00:38,2020-02-04 11:00:41,2.00860023498535,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1b:41","25077",0,39.2000007629395,2020-02-04 11:00:38,2020-02-04 11:00:41,2.02884411811829,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1b:20","25069",0,38.0999984741211,2020-02-04 11:00:38,2020-02-04 11:00:41,2.0291645526886,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1c:c3","32312",15,3.8232421875,2020-02-04 11:00:38,2020-02-04 11:00:41,2.00489139556885,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1c:5e","40813",0,89.9000015258789,2020-02-04 11:00:38,2020-02-04 11:00:41,2.02923822402954,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1c:c3","25075",0,39.7000007629395,2020-02-04 11:00:38,2020-02-04 11:00:41,2.02411818504333,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1d:31","22677",0,5.09999990463257,2020-02-04 11:00:38,2020-02-04 11:00:41,2.02909207344055,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1d:4e","23160",0,84.0999984741211,2020-02-04 11:00:38,2020-02-04 11:00:41,2.02939176559448,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1b:41","13991",0,39.7999992370605,2020-02-04 11:00:38,2020-02-04 11:00:41,2.00529527664185,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1c:ec","7c:e0:44:00:1c:ec",24,0,2020-02-04 11:00:38,2020-02-04 11:00:41,1.98175811767578,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1b:20","13977",0,38.5999984741211,2020-02-04 11:00:38,2020-02-04 11:00:41,2.00496363639832,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1c:c3","15010",0,39.4000015258789,2020-02-04 11:00:38,2020-02-04 11:00:41,1.99958419799805,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:16:ec","7c:e0:44:00:16:ec",24,0,2020-02-04 11:00:38,2020-02-04 11:00:41,1.97158813476562,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1c:5e","7c:e0:44:00:1c:5e",24,0,2020-02-04 11:00:38,2020-02-04 11:00:41,1.9639139175415,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1b:d4","7c:e0:44:00:1b:d4",24,0,2020-02-04 11:00:38,2020-02-04 11:00:41,1.95181012153625,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:20:bb","7c:e0:44:00:20:bb",24,0,2020-02-04 11:00:38,2020-02-04 11:00:41,1.95027184486389,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1a:f8","7c:e0:44:00:1a:f8",8,12.2005567550659,2020-02-04 11:00:38,2020-02-04 11:00:41,1.94289660453796,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1d:d6","7c:e0:44:00:1d:d6",8,12.0737867355347,2020-02-04 11:00:38,2020-02-04 11:00:41,1.93457508087158,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:21:3e","7c:e0:44:00:21:3e",24,0,2020-02-04 11:00:38,2020-02-04 11:00:41,1.92709136009216,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:14:08","7c:e0:44:00:14:08",8,24.2060317993164,2020-02-04 11:00:38,2020-02-04 11:00:41,1.92483425140381,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:19:f2","7c:e0:44:00:19:f2",24,0,2020-02-04 11:00:38,2020-02-04 11:00:41,1.91209483146667,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1c:0d","5686",0,0.00745347328484058,2020-02-04 11:00:38,2020-02-04 11:00:41,1.90759062767029,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1e:4a","26431",0,43.6904220581055,2020-02-04 11:00:38,2020-02-04 11:00:41,1.9075493812561,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:21:3e","26360",0,43.6825485229492,2020-02-04 11:00:38,2020-02-04 11:00:41,1.90778756141663,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1e:05","27731",0,0.00347233912907541,2020-02-04 11:00:38,2020-02-04 11:00:41,1.90745568275452,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1c:62","26501",0,43.678337097168,2020-02-04 11:00:38,2020-02-04 11:00:41,1.90286183357239,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1f:f7","26499",0,43.6934051513672,2020-02-04 11:00:38,2020-02-04 11:00:41,1.90294933319092,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1b:7a","26354",0,43.6972503662109,2020-02-04 11:00:38,2020-02-04 11:00:41,1.90244150161743,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:1c:ec","26498",0,43.7116928100586,2020-02-04 11:00:38,2020-02-04 11:00:41,1.90264773368835,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:16:31","9611",0,0.0028159087523818,2020-02-04 11:00:38,2020-02-04 11:00:41,1.9020402431488,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:20:a3","26352",0,84.9134750366211,2020-02-04 11:00:38,2020-02-04 11:00:41,1.90211653709412,"JERC"
2020-02-04 18:00:39,"7c:e0:44:00:22:06","22841",0,107.765609741211,2020-02-04 11:00:38,2020-02-04 11:00:41,1.90728902816772,"JERC"
