"TimeStamp","MacAddress","Eeprom","StreamNumber","Data","StartTime","EndTime","diffTime","siteID"
2020-02-04 18:07:08,"7c:e0:44:00:10:60","7c:e0:44:00:10:60",8,0.0778518542647362,2020-02-04 11:07:07,2020-02-04 11:07:11,2.47620415687561,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:19:9a","7c:e0:44:00:19:9a",24,0,2020-02-04 11:07:07,2020-02-04 11:07:11,2.47551417350769,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:22:8f","29976",0,4579.61669921875,2020-02-04 11:07:07,2020-02-04 11:07:11,2.47372770309448,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:1d:ea","30745",0,73.3000030517578,2020-02-04 11:07:07,2020-02-04 11:07:11,2.50051116943359,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:1b:8a","35760",9,6.9655744064658e-41,2020-02-04 11:07:07,2020-02-04 11:07:11,2.47025489807129,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:19:95","7c:e0:44:00:19:95",8,23.8982048034668,2020-02-04 11:07:07,2020-02-04 11:07:11,2.47172069549561,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:14:86","6859",0,102.301277160645,2020-02-04 11:07:07,2020-02-04 11:07:11,2.46912956237793,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:22:fd","31130",0,81.5083160400391,2020-02-04 11:07:07,2020-02-04 11:07:11,2.46883177757263,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:1e:83","31484",0,56.0630340576172,2020-02-04 11:07:07,2020-02-04 11:07:11,2.46832609176636,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:19:35","6862",0,101.758140563965,2020-02-04 11:07:07,2020-02-04 11:07:11,2.46852135658264,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:1c:06","6988",0,101.288444519043,2020-02-04 11:07:07,2020-02-04 11:07:11,2.46912240982056,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:19:95","32351",0,8674.478515625,2020-02-04 11:07:07,2020-02-04 11:07:11,2.46891975402832,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:17:1a","10743",2,0.000359627039870247,2020-02-04 11:07:07,2020-02-04 11:07:11,2.46883916854858,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:16:fb","9659",0,0.000335474440362304,2020-02-04 11:07:07,2020-02-04 11:07:11,2.46847653388977,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:19:9a","32347",0,74.4342346191406,2020-02-04 11:07:07,2020-02-04 11:07:11,2.46821594238281,"SRER"
2020-02-04 18:07:08,"00:1c:94:04:1a:d3","00:1c:94:04:1a:d3",0,1.81092086279973e-33,2020-02-04 11:07:07,2020-02-04 11:07:11,2.55584001541138,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:1d:d1","7c:e0:44:00:1d:d1",8,12.1745252609253,2020-02-04 11:07:07,2020-02-04 11:07:11,2.45065307617188,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:11:96","7c:e0:44:00:11:96",8,12.1783847808838,2020-02-04 11:07:07,2020-02-04 11:07:11,2.44903779029846,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:18:48","47102",0,-25.8299999237061,2020-02-04 11:07:07,2020-02-04 11:07:11,2.45492005348206,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:22:8f","7c:e0:44:00:22:8f",24,0,2020-02-04 11:07:07,2020-02-04 11:07:11,2.4460289478302,"SRER"
2020-02-04 18:07:08,"7c:e0:44:00:10:88","7c:e0:44:00:10:88",8,12.1028442382812,2020-02-04 11:07:07,2020-02-04 11:07:11,2.4433376789093,"SRER"
