"TimeStamp","MacAddress","Eeprom","StreamNumber","Data","StartTime","EndTime","diffTime","siteID"
2020-02-04 18:00:13,"7c:e0:44:00:03:02","27671",9,8.80758123782077e-41,2020-02-04 11:00:13,2020-02-04 11:00:15,2.0574414730072,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:23:de","7c:e0:44:00:23:de",8,12.1159934997559,2020-02-04 11:00:13,2020-02-04 11:00:15,2.05708789825439,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1d:9e","7c:e0:44:00:1d:9e",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,2.05581951141357,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1a:67","7c:e0:44:00:1a:67",8,24.2357788085938,2020-02-04 11:00:13,2020-02-04 11:00:15,2.0548152923584,"OSBS"
2020-02-04 18:00:13,"00:1c:94:04:4e:a6","00:1c:94:04:4e:a6",0,6.86027505640277e+27,2020-02-04 11:00:13,2020-02-04 11:00:15,2.14488697052002,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1b:97","7c:e0:44:00:1b:97",8,24.1379203796387,2020-02-04 11:00:13,2020-02-04 11:00:15,2.04320788383484,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:20:97","7c:e0:44:00:20:97",8,24.2381629943848,2020-02-04 11:00:13,2020-02-04 11:00:15,2.04169535636902,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1d:e3","7c:e0:44:00:1d:e3",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,2.04125022888184,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1d:a7","7c:e0:44:00:1d:a7",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,2.04052448272705,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1d:e3","36485",0,2.74624991416931,2020-02-04 11:00:13,2020-02-04 11:00:15,2.04459857940674,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1d:1b","34877",0,81.8000030517578,2020-02-04 11:00:13,2020-02-04 11:00:15,2.0444118976593,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1e:aa","7c:e0:44:00:1e:aa",8,12.0542917251587,2020-02-04 11:00:13,2020-02-04 11:00:15,2.0001163482666,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1c:66","7c:e0:44:00:1c:66",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.99212765693665,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1c:40","7c:e0:44:00:1c:40",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.98170280456543,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1c:66","27661",0,96.5014495849609,2020-02-04 11:00:13,2020-02-04 11:00:15,1.9728946685791,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:14:67","3133",0,107.72306060791,2020-02-04 11:00:13,2020-02-04 11:00:15,1.96807146072388,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:16:e4","37721",4,108.243911743164,2020-02-04 11:00:13,2020-02-04 11:00:15,1.96760654449463,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:22:36","27665",0,10185.91015625,2020-02-04 11:00:13,2020-02-04 11:00:15,1.96726107597351,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1b:91","7c:e0:44:00:1b:91",8,24.2495632171631,2020-02-04 11:00:13,2020-02-04 11:00:15,1.96389627456665,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:18:af","7c:e0:44:00:18:af",8,24.1894569396973,2020-02-04 11:00:13,2020-02-04 11:00:15,1.96212553977966,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:23:db","41551",1,570.094360351562,2020-02-04 11:00:13,2020-02-04 11:00:15,1.96238422393799,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:18:f6","7c:e0:44:00:18:f6",8,0.0978661105036736,2020-02-04 11:00:13,2020-02-04 11:00:15,1.93377304077148,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:23:da","7c:e0:44:00:23:da",8,0.0729962810873985,2020-02-04 11:00:13,2020-02-04 11:00:15,1.92997860908508,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1c:66","20824",1,1.40129846432482e-45,2020-02-04 11:00:13,2020-02-04 11:00:15,1.91136956214905,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:22:e9","7c:e0:44:00:22:e9",8,24.2496013641357,2020-02-04 11:00:13,2020-02-04 11:00:15,1.88532257080078,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:22:36","7c:e0:44:00:22:36",8,24.1143093109131,2020-02-04 11:00:13,2020-02-04 11:00:15,1.88264656066895,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:16:e4","7c:e0:44:00:16:e4",8,12.0722465515137,2020-02-04 11:00:13,2020-02-04 11:00:15,1.86357665061951,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1c:34","7c:e0:44:00:1c:34",8,24.195161819458,2020-02-04 11:00:13,2020-02-04 11:00:15,1.84912753105164,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:17:f1","7c:e0:44:00:17:f1",8,0.0793581232428551,2020-02-04 11:00:13,2020-02-04 11:00:15,1.84793257713318,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:22:d5","7c:e0:44:00:22:d5",8,24.204683303833,2020-02-04 11:00:13,2020-02-04 11:00:15,1.84552407264709,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:23:88","7c:e0:44:00:23:88",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.84481430053711,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:03:02","7c:e0:44:00:03:02",8,24.2424411773682,2020-02-04 11:00:13,2020-02-04 11:00:15,1.82718062400818,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:15:40","35165",3,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.82467198371887,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1b:2c","7c:e0:44:00:1b:2c",8,23.9812679290771,2020-02-04 11:00:13,2020-02-04 11:00:15,1.81856369972229,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:02:50","7c:e0:44:00:02:50",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.81572961807251,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:23:dd","7c:e0:44:00:23:dd",8,12.1898212432861,2020-02-04 11:00:13,2020-02-04 11:00:15,1.81500101089478,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:20:2f","7c:e0:44:00:20:2f",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.81441187858582,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:18:b1","7c:e0:44:00:18:b1",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.80726671218872,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:19:db","29694",0,630,2020-02-04 11:00:13,2020-02-04 11:00:15,1.79986333847046,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1d:c0","22814",2,2490,2020-02-04 11:00:13,2020-02-04 11:00:15,1.79986333847046,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:23:db","10502",4,109.631141662598,2020-02-04 11:00:13,2020-02-04 11:00:15,1.82238459587097,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1b:97","42281",1,4005,2020-02-04 11:00:13,2020-02-04 11:00:15,1.79484415054321,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:20:c1","47555",1,3975,2020-02-04 11:00:13,2020-02-04 11:00:15,1.79484415054321,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:10:90","42285",1,3975,2020-02-04 11:00:13,2020-02-04 11:00:15,1.78986811637878,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1b:2c","42284",1,4245,2020-02-04 11:00:13,2020-02-04 11:00:15,1.78986811637878,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:14:67","42288",1,4004.994140625,2020-02-04 11:00:13,2020-02-04 11:00:15,1.78986740112305,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:22:1b","13994",0,41.7000007629395,2020-02-04 11:00:13,2020-02-04 11:00:15,1.79947185516357,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1d:41","14006",0,41.7000007629395,2020-02-04 11:00:13,2020-02-04 11:00:15,1.79460120201111,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1c:66","24157",0,43.0999984741211,2020-02-04 11:00:13,2020-02-04 11:00:15,1.79952263832092,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:22:1b","7c:e0:44:00:22:1b",8,24.1648788452148,2020-02-04 11:00:13,2020-02-04 11:00:15,1.77053809165955,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:18:b1","14004",0,42.4000015258789,2020-02-04 11:00:13,2020-02-04 11:00:15,1.79459095001221,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:20:c1","7c:e0:44:00:20:c1",8,24.097318649292,2020-02-04 11:00:13,2020-02-04 11:00:15,1.76375961303711,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:19:c1","7c:e0:44:00:19:c1",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.76340198516846,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:22:36","14280",0,100.199996948242,2020-02-04 11:00:13,2020-02-04 11:00:15,1.79388880729675,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1d:a7","14269",0,81.4000015258789,2020-02-04 11:00:13,2020-02-04 11:00:15,1.79384875297546,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:13:53","7c:e0:44:00:13:53",8,0.0846022814512253,2020-02-04 11:00:13,2020-02-04 11:00:15,1.76035714149475,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:10:90","4315",0,-2.05999994277954,2020-02-04 11:00:13,2020-02-04 11:00:15,1.75982236862183,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1a:e5","7c:e0:44:00:1a:e5",8,12.0706224441528,2020-02-04 11:00:13,2020-02-04 11:00:15,1.75868678092957,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1b:f4","7c:e0:44:00:1b:f4",8,12.1811952590942,2020-02-04 11:00:13,2020-02-04 11:00:15,1.75578427314758,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:19:ef","7c:e0:44:00:19:ef",8,0.077145129442215,2020-02-04 11:00:13,2020-02-04 11:00:15,1.75304627418518,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:20:8b","7c:e0:44:00:20:8b",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.75040340423584,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:22:1b","15074",0,80.4000015258789,2020-02-04 11:00:13,2020-02-04 11:00:15,1.77428317070007,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1d:c0","7c:e0:44:00:1d:c0",8,11.9635152816772,2020-02-04 11:00:13,2020-02-04 11:00:15,1.74755358695984,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1d:41","14000",0,41.0999984741211,2020-02-04 11:00:13,2020-02-04 11:00:15,1.77101588249207,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:18:b1","13999",0,41.7000007629395,2020-02-04 11:00:13,2020-02-04 11:00:15,1.76940083503723,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:21:40","7c:e0:44:00:21:40",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.74026846885681,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1b:99","7c:e0:44:00:1b:99",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.72871661186218,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:20:c1","3928",0,-1.25999999046326,2020-02-04 11:00:13,2020-02-04 11:00:15,1.70860242843628,"OSBS"
2020-02-04 18:00:08,"00:03:2d:21:9f:3f","00:03:2d:21:9f:3f",0,1.3494504211448e-42,2020-02-04 11:00:13,2020-02-04 11:00:15,6.81688714027405,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:16:06","7c:e0:44:00:16:06",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.70109486579895,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1c:40","26287",0,45.3311614990234,2020-02-04 11:00:13,2020-02-04 11:00:15,1.67239904403687,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1e:67","7c:e0:44:00:1e:67",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.67183780670166,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:23:da","8355",0,0.00298500712960958,2020-02-04 11:00:13,2020-02-04 11:00:15,1.66793775558472,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1d:1b","26348",0,83.6677169799805,2020-02-04 11:00:13,2020-02-04 11:00:15,1.66778373718262,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1c:6d","26283",0,45.3332290649414,2020-02-04 11:00:13,2020-02-04 11:00:15,1.66792273521423,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:22:d5","26289",0,45.3120574951172,2020-02-04 11:00:13,2020-02-04 11:00:15,1.66757035255432,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:17:7c","9091",0,0.00400589546188712,2020-02-04 11:00:13,2020-02-04 11:00:15,1.66749572753906,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:22:e9","26284",0,45.2790298461914,2020-02-04 11:00:13,2020-02-04 11:00:15,1.66735291481018,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1d:a6","26286",0,82.7835922241211,2020-02-04 11:00:13,2020-02-04 11:00:15,1.66727948188782,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1c:66","24553",0,74.0632629394531,2020-02-04 11:00:13,2020-02-04 11:00:15,1.67289471626282,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:22:8c","26290",0,45.2966690063477,2020-02-04 11:00:13,2020-02-04 11:00:15,1.66298890113831,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:20:2f","41177",0,0.00441194511950016,2020-02-04 11:00:13,2020-02-04 11:00:15,1.66310811042786,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1b:96","42441",3,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.66077923774719,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:18:af","24302",0,113.220748901367,2020-02-04 11:00:13,2020-02-04 11:00:15,1.66800165176392,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:19:c1","24298",0,13272.888671875,2020-02-04 11:00:13,2020-02-04 11:00:15,1.66733908653259,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:22:36","24551",0,3827.41748046875,2020-02-04 11:00:13,2020-02-04 11:00:15,1.66726088523865,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1b:67","7c:e0:44:00:1b:67",8,24.2803287506104,2020-02-04 11:00:13,2020-02-04 11:00:15,1.65622806549072,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1b:67","25672",0,1.31118774414062,2020-02-04 11:00:13,2020-02-04 11:00:15,1.66297173500061,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:10:73","7c:e0:44:00:10:73",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.63585758209229,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1f:bd","7c:e0:44:00:1f:bd",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.63423418998718,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1f:15","7c:e0:44:00:1f:15",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.59152221679688,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1d:a6","7c:e0:44:00:1d:a6",8,24.2101345062256,2020-02-04 11:00:13,2020-02-04 11:00:15,1.57141423225403,"OSBS"
2020-02-04 18:00:13,"7c:e0:44:00:1f:bd","8466",0,446.5,2020-02-04 11:00:13,2020-02-04 11:00:15,1.79890155792236,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1a:63","7c:e0:44:00:1a:63",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.56238174438477,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:14:67","7c:e0:44:00:14:67",8,23.9225006103516,2020-02-04 11:00:13,2020-02-04 11:00:15,1.55436158180237,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:22:8c","7c:e0:44:00:22:8c",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.55229258537292,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:13:23","7c:e0:44:00:13:23",24,0,2020-02-04 11:00:13,2020-02-04 11:00:15,1.54490828514099,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1d:41","7c:e0:44:00:1d:41",8,24.2973937988281,2020-02-04 11:00:13,2020-02-04 11:00:15,1.54099345207214,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:19:db","3111",0,108.440872192383,2020-02-04 11:00:13,2020-02-04 11:00:15,1.53298091888428,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:20:c1","20225",0,108.114402770996,2020-02-04 11:00:13,2020-02-04 11:00:15,1.53248739242554,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1b:97","6907",0,107.842758178711,2020-02-04 11:00:13,2020-02-04 11:00:15,1.53271269798279,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:1b:2c","13382",0,107.852851867676,2020-02-04 11:00:13,2020-02-04 11:00:15,1.52737784385681,"OSBS"
2020-02-04 18:00:14,"7c:e0:44:00:10:90","31087",0,107.784111022949,2020-02-04 11:00:13,2020-02-04 11:00:15,1.52754092216492,"OSBS"
